user_id,movie_id,title,genre,director,language,age_rating,year,rating,age,gender,occupation,timestamp
U0171,M0095,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,1995,3.0,64.0,M,Student,2024-10-04
U0107,M0118,The Shattered Star,Unknown,Ava DuVernay,Hindi,PG-13,2022,1.5,39.0,F,Student,2024-02-17
U0104,M0048,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2008,3.5,55.0,F,Student,2024-02-25
U0107,M0012,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1995,4.0,53.0,Other,Engineer,2024-04-18
U0183,M0027,The Last Journey,Horror,Unknown,French,PG,1999,3.0,18.0,M,Manager,2024-04-10
U0068,M0015,The Golden River,Romance,Quentin Tarantino,Unknown,NC-17,2022,3.0,29.0,Unknown,Engineer,2024-08-05
U0032,M0137,The Sacred Sky,Horror,Martin Scorsese,English,PG,1993,3.0,62.0,M,Artist,2024-08-14
U0261,M0080,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2021,2.0,60.0,F,Teacher,2024-03-23
U0295,M0128,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2023,3.0,32.0,F,Manager,2024-05-16
U0072,M0085,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1998,3.0,34.0,Other,Unknown,2024-01-23
U0144,M0010,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,1992,4.5,61.0,Other,Manager,2024-08-26
U0078,M0115,The Golden River,Romance,Quentin Tarantino,French,NC-17,2019,3.5,21.0,M,Teacher,2024-09-03
U0021,M0078,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2010,2.5,38.0,Other,Artist,2024-02-05
U0191,M0029,The Neon Legacy,Unknown,Denis Villeneuve,Japanese,R,2011,3.5,35.0,M,Unknown,2024-03-24
U0018,M0057,The Sacred Sky,Horror,Martin Scorsese,English,PG,2013,3.5,51.0,Other,Teacher,2024-03-09
U0117,M0031,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1995,4.0,49.0,Other,Doctor,2024-02-26
U0258,M0071,The Burning Echo,Action,Christopher Nolan,Portuguese,G,2004,2.5,58.0,Other,Other,2024-04-22
U0010,M0089,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2015,1.0,44.0,F,Engineer,2024-07-12
U0259,M0022,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1990,4.0,58.0,Other,Retired,2024-11-01
U0155,M0043,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2013,4.0,48.0,M,Manager,2024-01-27
U0141,M0028,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2003,4.0,59.0,Other,Other,2024-06-24
U0220,M0073,The Rising Ocean,Unknown,Steven Spielberg,Unknown,PG-13,2010,3.0,59.0,M,Engineer,2024-04-19
U0280,M0073,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2010,3.0,42.0,M,Artist,2024-02-17
U0284,M0107,The Last Journey,Unknown,Martin Scorsese,French,PG,1990,5.0,25.0,M,Doctor,2024-08-28
U0197,M0106,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2006,3.0,18.0,F,Student,2024-01-01
U0116,M0112,The Frozen Flame,Unknown,Greta Gerwig,Italian,PG,2008,3.5,30.0,M,Doctor,2024-08-13
U0034,M0130,The Silver Horizon,Unknown,Jordan Peele,Spanish,NC-17,2010,1.5,61.0,Unknown,Retired,2024-10-10
U0291,M0102,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2014,4.5,38.0,F,Other,2024-09-16
U0192,M0009,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2017,3.0,47.0,M,Engineer,2024-12-08
U0111,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,4.5,45.0,Other,Other,2024-07-12
U0279,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,3.5,38.0,Unknown,Doctor,2024-11-07
U0127,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,2.0,34.0,Other,Other,2024-12-27
U0003,M0118,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2022,4.0,41.0,F,Artist,2024-08-27
U0257,M0109,The Neon Legacy,Documentary,Denis Villeneuve,Unknown,R,2007,4.0,57.0,Other,Engineer,2024-01-25
U0182,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,5.0,25.0,F,Other,2024-09-16
U0101,M0039,The Twisted Moon,Documentary,Denis Villeneuve,Portuguese,R,1997,3.0,30.0,M,Student,2024-07-25
U0143,M0112,The Frozen Flame,Comedy,Unknown,Italian,PG,2008,3.5,45.0,Other,Doctor,2024-02-10
U0285,M0115,The Golden River,Romance,Quentin Tarantino,French,NC-17,2019,3.0,52.0,M,Manager,2024-12-21
U0242,M0103,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2014,2.5,58.0,M,Manager,2024-09-18
U0233,M0072,The Frozen Flame,Comedy,Unknown,Italian,PG,1992,4.0,62.0,Other,Retired,2024-03-21
U0133,M0092,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1998,3.0,49.0,M,Doctor,2024-06-16
U0157,M0061,The Dark Storm,Action,Unknown,Japanese,G,1994,4.5,39.0,Other,Unknown,2024-07-11
U0008,M0061,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,4.0,62.0,M,Doctor,2024-02-14
U0104,M0090,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2013,2.0,26.0,M,Teacher,2024-06-17
U0048,M0103,The Eternal Dream,Drama,Steven Spielberg,Unknown,PG-13,2014,2.5,48.0,M,Teacher,2024-07-03
U0217,M0078,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2010,2.5,53.0,M,Engineer,2024-06-24
U0179,M0047,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2004,3.0,58.0,F,Doctor,2024-11-20
U0131,M0018,The Shattered Star,Unknown,Ava DuVernay,Spanish,PG-13,2016,4.5,43.0,F,Engineer,2024-12-06
U0284,M0078,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2010,1.5,45.0,F,Retired,2024-03-01
U0075,M0111,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1997,3.0,57.0,Other,Teacher,2024-11-12
U0218,M0111,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1997,3.0,52.0,F,Manager,2024-10-13
U0187,M0101,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,4.0,24.0,Other,Artist,2024-12-25
U0077,M0042,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2008,1.0,22.0,Other,Artist,2024-07-18
U0030,M0037,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,1992,4.0,19.0,Other,Artist,2024-08-17
U0184,M0072,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,1992,3.0,60.0,M,Artist,2024-06-12
U0013,M0009,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2017,2.0,47.0,Other,Teacher,2024-12-13
U0251,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,5.0,30.0,M,Retired,2024-05-15
U0283,M0065,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2019,2.0,18.0,F,Student,2024-05-15
U0109,M0119,The Twisted Moon,Documentary,Denis Villeneuve,Portuguese,R,2001,5.0,22.0,F,Unknown,2024-07-19
U0277,M0099,The Twisted Moon,Documentary,Denis Villeneuve,Unknown,R,2000,2.5,39.0,M,Student,2024-08-13
U0268,M0023,The Eternal Dream,Unknown,Steven Spielberg,Portuguese,PG-13,2000,4.0,62.0,M,Unknown,2024-07-20
U0137,M0126,The Broken Path,Thriller,Sofia Coppola,Hindi,G,2013,2.0,58.0,F,Manager,2024-10-03
U0289,M0064,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2000,3.5,24.0,F,Other,2024-01-09
U0265,M0008,The Hidden Kingdom,Animation,Unknown,Unknown,PG-13,1995,3.0,53.0,F,Unknown,2024-02-22
U0210,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,4.5,51.0,F,Student,2024-02-02
U0175,M0093,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2022,3.5,64.0,F,Doctor,2024-01-04
U0260,M0106,The Broken Path,Thriller,Sofia Coppola,Unknown,G,2006,5.0,53.0,Other,Manager,2024-12-13
U0178,M0145,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2020,4.0,25.0,Other,Engineer,2024-11-18
U0164,M0040,The Bright Sun,Fantasy,Jordan Peele,Unknown,NC-17,2014,3.0,19.0,M,Manager,2024-04-22
U0018,M0080,The Bright Sun,Fantasy,Jordan Peele,Unknown,NC-17,2021,2.0,58.0,F,Engineer,2024-11-08
U0069,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,1.5,20.0,Other,Doctor,2024-12-12
U0299,M0018,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2016,1.5,35.0,M,Student,2024-09-07
U0065,M0134,The Fallen Mountain,Sci-Fi,Unknown,Hindi,R,2013,1.0,24.0,M,Engineer,2024-05-28
U0118,M0113,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2017,3.5,63.0,F,Engineer,2024-11-27
U0106,M0081,The Dark Storm,Action,Christopher Nolan,English,G,2015,5.0,35.0,Unknown,Engineer,2024-08-08
U0123,M0096,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1993,3.5,44.0,F,Student,2024-05-07
U0130,M0094,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2021,4.5,46.0,M,Retired,2024-05-28
U0009,M0013,The Rising Ocean,Unknown,Steven Spielberg,Japanese,PG-13,2003,3.0,30.0,M,Unknown,2024-04-05
U0085,M0042,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2008,5.0,21.0,M,Other,2024-08-01
U0190,M0093,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2022,4.0,62.0,F,Manager,2024-01-23
U0277,M0116,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1990,5.0,41.0,M,Retired,2024-11-06
U0044,M0122,The Lost Heart,Unknown,Greta Gerwig,Spanish,PG,2009,3.0,31.0,Other,Artist,2024-12-27
U0116,M0039,The Twisted Moon,Documentary,Unknown,Portuguese,R,1997,3.5,62.0,F,Engineer,2024-10-18
U0068,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,5.0,65.0,F,Retired,2024-06-12
U0177,M0022,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1990,5.0,53.0,M,Manager,2024-05-05
U0290,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,3.5,31.0,M,Artist,2024-07-18
U0065,M0108,The Hidden Kingdom,Animation,Unknown,Korean,PG-13,1997,3.0,52.0,F,Retired,2024-05-13
U0166,M0005,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,2004,4.0,42.0,M,Student,2024-04-24
U0056,M0063,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2005,3.5,47.0,M,Manager,2024-04-10
U0276,M0065,The Silent Shadow,Unknown,Quentin Tarantino,English,NC-17,2019,4.5,63.0,F,Student,2024-12-22
U0233,M0114,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2000,2.0,61.0,F,Artist,2024-10-24
U0248,M0125,The Silent Shadow,Romance,Unknown,Japanese,NC-17,1999,2.5,24.0,Unknown,Manager,2024-11-22
U0168,M0040,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2014,3.0,42.0,Other,Unknown,2024-02-11
U0015,M0024,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2017,2.0,65.0,M,Engineer,2024-05-25
U0103,M0022,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1990,1.0,42.0,Other,Student,2024-10-16
U0212,M0113,The Rising Ocean,Drama,Steven Spielberg,Unknown,PG-13,2017,1.5,48.0,F,Teacher,2024-05-22
U0083,M0124,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,4.0,55.0,M,Doctor,2024-07-13
U0123,M0014,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2004,4.0,31.0,Other,Student,2024-05-14
U0057,M0127,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2000,2.5,32.0,Other,Retired,2024-12-12
U0086,M0045,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1994,1.0,54.0,F,Artist,2024-12-22
U0060,M0121,The Dark Storm,Action,Christopher Nolan,English,G,1996,2.5,42.0,F,Artist,2024-03-08
U0207,M0005,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,2004,2.0,51.0,Other,Other,2024-02-09
U0138,M0058,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2012,2.0,27.0,Unknown,Manager,2024-03-19
U0081,M0010,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,1992,1.5,29.0,Other,Artist,2024-12-24
U0018,M0113,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2017,3.5,48.0,M,Manager,2024-10-08
U0083,M0047,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2004,1.0,45.0,Other,Retired,2024-06-28
U0287,M0019,The Twisted Moon,Documentary,Denis Villeneuve,Unknown,R,2004,4.0,62.0,Other,Teacher,2024-06-13
U0169,M0064,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2000,2.5,64.0,M,Engineer,2024-11-19
U0100,M0144,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,1998,3.5,37.0,M,Teacher,2024-01-21
U0045,M0099,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2000,3.0,61.0,Other,Retired,2024-02-25
U0019,M0012,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1995,1.0,62.0,F,Doctor,2024-08-15
U0275,M0136,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,2005,3.5,55.0,F,Retired,2024-09-21
U0261,M0020,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2018,3.0,31.0,M,Student,2024-05-08
U0055,M0131,The Burning Echo,Action,Christopher Nolan,French,G,2021,3.5,22.0,F,Engineer,2024-08-15
U0260,M0089,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2015,1.0,42.0,Unknown,Teacher,2024-12-16
U0273,M0044,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,3.0,39.0,Other,Student,2024-03-28
U0060,M0062,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2000,3.0,19.0,M,Artist,2024-02-28
U0259,M0065,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2019,2.5,25.0,M,Manager,2024-10-22
U0061,M0112,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2008,2.5,34.0,M,Doctor,2024-12-03
U0249,M0078,The Shattered Star,Animation,Unknown,Hindi,PG-13,2010,3.0,65.0,M,Doctor,2024-10-17
U0035,M0038,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2019,2.0,32.0,F,Teacher,2024-12-07
U0017,M0150,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2003,3.5,62.0,F,Other,2024-05-07
U0249,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,5.0,45.0,Other,Unknown,2024-07-01
U0083,M0121,The Dark Storm,Unknown,Christopher Nolan,English,G,1996,4.5,64.0,Other,Unknown,2024-08-20
U0103,M0116,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1990,3.0,25.0,M,Doctor,2024-01-20
U0056,M0012,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1995,5.0,51.0,M,Retired,2024-02-15
U0162,M0080,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2021,4.0,47.0,F,Teacher,2024-07-20
U0053,M0001,The Dark Storm,Action,Christopher Nolan,English,G,1997,3.0,54.0,M,Artist,2024-08-12
U0204,M0143,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,1998,3.0,22.0,Unknown,Retired,2024-03-22
U0003,M0055,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2013,2.0,56.0,M,Manager,2024-04-22
U0284,M0031,The Burning Echo,Unknown,Christopher Nolan,Portuguese,G,1995,3.0,61.0,F,Student,2024-01-16
U0177,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,3.5,43.0,F,Engineer,2024-05-22
U0236,M0060,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2007,2.0,62.0,Other,Doctor,2024-10-25
U0277,M0039,The Twisted Moon,Documentary,Denis Villeneuve,Portuguese,R,1997,3.0,49.0,M,Unknown,2024-11-06
U0018,M0036,The Midnight Forest,Thriller,Unknown,Korean,G,2006,2.0,61.0,Unknown,Unknown,2024-02-26
U0192,M0049,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1995,2.5,65.0,Other,Engineer,2024-09-26
U0030,M0041,The Dark Storm,Action,Christopher Nolan,English,G,1995,1.5,22.0,Other,Artist,2024-09-12
U0033,M0034,The Fallen Mountain,Sci-Fi,Unknown,Spanish,R,2012,1.0,21.0,Unknown,Retired,2024-10-14
U0121,M0064,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2000,1.5,64.0,Other,Student,2024-07-17
U0207,M0029,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2011,1.0,60.0,F,Teacher,2024-06-15
U0168,M0124,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,4.0,26.0,Other,Other,2024-04-05
U0159,M0069,The Neon Legacy,Documentary,Denis Villeneuve,Unknown,R,2010,3.0,31.0,F,Retired,2024-07-19
U0250,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,2.0,37.0,Other,Doctor,2024-09-03
U0135,M0063,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2005,3.5,65.0,Other,Engineer,2024-09-22
U0113,M0088,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2017,2.5,58.0,F,Retired,2024-10-21
U0026,M0022,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1990,2.0,31.0,F,Other,2024-04-08
U0067,M0090,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2013,3.5,18.0,M,Teacher,2024-10-26
U0050,M0043,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2013,2.0,52.0,F,Student,2024-12-15
U0203,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,4.0,62.0,M,Teacher,2024-01-04
U0268,M0010,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,1992,3.0,59.0,M,Retired,2024-07-05
U0264,M0098,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,1999,3.5,24.0,Other,Teacher,2024-01-20
U0008,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,3.5,35.0,F,Other,2024-01-13
U0005,M0057,The Sacred Sky,Horror,Martin Scorsese,English,PG,2013,2.5,18.0,Other,Doctor,2024-06-14
U0269,M0018,The Shattered Star,Unknown,Ava DuVernay,Spanish,PG-13,2016,3.0,48.0,Other,Retired,2024-05-22
U0215,M0100,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2017,4.0,57.0,Other,Teacher,2024-07-20
U0177,M0032,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2014,4.0,64.0,Other,Retired,2024-02-18
U0052,M0149,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2017,4.0,34.0,M,Manager,2024-11-21
U0125,M0053,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2007,4.0,43.0,F,Artist,2024-08-11
U0162,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,1.5,22.0,F,Doctor,2024-09-11
U0233,M0050,The Silver Horizon,Fantasy,Unknown,Spanish,NC-17,2004,1.5,65.0,M,Teacher,2024-05-18
U0299,M0003,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2007,2.5,42.0,Unknown,Other,2024-12-24
U0210,M0065,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2019,2.0,50.0,Other,Manager,2024-08-12
U0256,M0066,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2014,5.0,19.0,M,Manager,2024-09-20
U0042,M0078,The Shattered Star,Unknown,Ava DuVernay,Hindi,PG-13,2010,1.0,53.0,Other,Retired,2024-05-05
U0046,M0105,The Silent Shadow,Romance,Unknown,Unknown,NC-17,2023,1.5,26.0,Unknown,Student,2024-07-11
U0160,M0140,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,1995,3.0,47.0,F,Engineer,2024-06-28
U0048,M0085,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1998,3.0,25.0,Other,Artist,2024-06-10
U0228,M0109,The Neon Legacy,Documentary,Denis Villeneuve,Japanese,R,2007,4.5,45.0,M,Doctor,2024-07-18
U0091,M0003,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2007,2.0,43.0,M,Artist,2024-12-24
U0249,M0121,The Dark Storm,Action,Christopher Nolan,English,G,1996,2.0,45.0,F,Manager,2024-09-18
U0068,M0133,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,1997,1.0,63.0,M,Other,2024-11-12
U0299,M0050,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2004,4.0,38.0,F,Unknown,2024-01-26
U0033,M0103,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2014,2.5,35.0,F,Doctor,2024-03-04
U0115,M0066,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2014,5.0,49.0,M,Student,2024-01-22
U0103,M0083,The Eternal Dream,Drama,Steven Spielberg,Unknown,PG-13,1999,5.0,64.0,Other,Artist,2024-07-18
U0290,M0023,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2000,3.5,60.0,F,Unknown,2024-05-26
U0295,M0053,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2007,3.0,43.0,F,Doctor,2024-12-10
U0051,M0068,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2004,4.5,52.0,F,Artist,2024-06-23
U0117,M0055,The Golden River,Romance,Unknown,Portuguese,NC-17,2013,2.5,30.0,F,Manager,2024-12-22
U0213,M0090,The Silver Horizon,Fantasy,Jordan Peele,Unknown,NC-17,2013,2.5,49.0,F,Teacher,2024-04-07
U0272,M0105,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2023,1.5,60.0,M,Unknown,2024-05-23
U0163,M0065,The Silent Shadow,Romance,Quentin Tarantino,English,NC-17,2019,1.0,22.0,Unknown,Unknown,2024-12-15
U0063,M0061,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,2.0,23.0,Other,Retired,2024-03-12
U0170,M0044,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,2.0,23.0,F,Engineer,2024-07-04
U0024,M0135,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2009,2.0,40.0,Other,Engineer,2024-05-15
U0227,M0085,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1998,3.0,65.0,Other,Artist,2024-02-24
U0057,M0078,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2010,3.0,52.0,F,Student,2024-06-01
U0126,M0050,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2004,2.0,26.0,Other,Engineer,2024-03-07
U0172,M0141,The Dark Storm,Action,Christopher Nolan,Japanese,G,2021,2.0,42.0,Other,Engineer,2024-02-14
U0130,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,2.5,56.0,Other,Teacher,2024-11-27
U0204,M0022,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1990,3.5,26.0,Unknown,Manager,2024-07-15
U0219,M0092,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1998,3.0,40.0,M,Engineer,2024-09-15
U0117,M0010,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,1992,2.5,65.0,M,Other,2024-11-01
U0188,M0131,The Burning Echo,Action,Christopher Nolan,French,G,2021,4.5,39.0,M,Manager,2024-02-02
U0120,M0057,The Sacred Sky,Horror,Martin Scorsese,English,PG,2013,4.0,32.0,M,Retired,2024-09-16
U0185,M0132,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1991,3.0,28.0,M,Student,2024-09-08
U0043,M0139,The Twisted Moon,Documentary,Denis Villeneuve,French,R,1995,1.5,24.0,Other,Unknown,2024-04-07
U0239,M0032,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2014,4.5,27.0,Other,Other,2024-07-09
U0213,M0097,The Sacred Sky,Horror,Martin Scorsese,English,PG,1997,4.0,55.0,Other,Unknown,2024-02-02
U0134,M0130,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2010,4.0,36.0,Other,Artist,2024-05-22
U0146,M0011,The Burning Echo,Action,Christopher Nolan,French,G,1991,3.5,44.0,M,Doctor,2024-08-11
U0290,M0096,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1993,4.5,50.0,M,Artist,2024-04-21
U0285,M0001,The Dark Storm,Action,Christopher Nolan,English,G,1997,2.5,40.0,F,Artist,2024-10-13
U0069,M0098,The Shattered Star,Animation,Ava DuVernay,Unknown,PG-13,1999,2.5,23.0,M,Retired,2024-11-14
U0275,M0060,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2007,4.0,56.0,Other,Artist,2024-08-10
U0090,M0116,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,1990,1.5,21.0,M,Retired,2024-09-25
U0098,M0022,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1990,5.0,35.0,F,Manager,2024-11-19
U0296,M0098,The Shattered Star,Animation,Ava DuVernay,Unknown,PG-13,1999,3.5,32.0,M,Student,2024-10-21
U0068,M0049,The Neon Legacy,Documentary,Denis Villeneuve,English,R,1995,4.0,36.0,F,Unknown,2024-07-13
U0222,M0100,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2017,2.0,47.0,F,Manager,2024-08-06
U0041,M0143,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,1998,3.0,41.0,M,Doctor,2024-01-09
U0137,M0121,The Dark Storm,Action,Christopher Nolan,English,G,1996,4.5,25.0,M,Doctor,2024-09-23
U0196,M0108,The Hidden Kingdom,Animation,Unknown,Korean,PG-13,1997,3.0,41.0,M,Artist,2024-09-14
U0125,M0096,The Midnight Forest,Thriller,Sofia Coppola,Italian,G,1993,4.0,43.0,Other,Doctor,2024-08-12
U0252,M0002,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,1991,4.5,37.0,M,Engineer,2024-01-18
U0012,M0050,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2004,3.5,36.0,F,Other,2024-08-11
U0100,M0005,The Silent Shadow,Unknown,Quentin Tarantino,Japanese,NC-17,2004,2.0,53.0,Unknown,Engineer,2024-03-11
U0083,M0044,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,2.5,26.0,M,Student,2024-04-17
U0093,M0083,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,1999,3.0,41.0,M,Doctor,2024-02-08
U0300,M0107,The Last Journey,Horror,Martin Scorsese,French,PG,1990,1.0,60.0,Unknown,Manager,2024-10-24
U0032,M0071,The Burning Echo,Action,Christopher Nolan,Portuguese,G,2004,3.5,57.0,Unknown,Student,2024-08-21
U0189,M0027,The Last Journey,Horror,Unknown,French,PG,1999,1.0,38.0,M,Unknown,2024-07-12
U0267,M0046,The Broken Path,Thriller,Sofia Coppola,Hindi,G,1992,2.5,29.0,Other,Manager,2024-03-24
