user_id,movie_id,title,genre,director,language,age_rating,year,rating,age,gender,occupation,timestamp,age_group,movie_age,rating_month,user_avg_rating,movie_avg_rating,user_rating_count,genre_encoded,language_encoded,age_rating_encoded,director_encoded,gender_encoded,age_group_encoded,occupation_encoded
U0010,M0130,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2010,2.5,33.0,M,Teacher,2024-08-08,Young Adult,14,8,2.625,2.840909090909091,8,5,7,1,5,1,2,7
U0219,M0114,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2000,3.0,35.0,F,Other,2024-03-08,Adult,24,3,2.8333333333333335,3.325,12,8,7,4,1,0,0,4
U0173,M0088,The Hidden Kingdom,Unknown,Ava DuVernay,Italian,PG-13,2017,3.5,60.0,Other,Student,2024-10-11,Senior,7,10,3.25,2.9047619047619047,12,10,3,3,0,2,1,6
U0061,M0019,The Twisted Moon,Unknown,Denis Villeneuve,French,R,2004,2.5,62.0,Other,Manager,2024-04-22,Senior,20,4,2.0,2.8529411764705883,12,10,1,4,3,2,1,3
U0037,M0046,The Broken Path,Thriller,Sofia Coppola,Hindi,G,1992,2.0,52.0,Other,Other,2024-03-28,Senior,32,3,3.9375,2.9705882352941178,8,9,2,0,8,2,1,4
U0272,M0137,The Sacred Sky,Horror,Martin Scorsese,English,PG,1993,3.0,37.0,Other,Retired,2024-03-04,Adult,31,3,3.0,2.5,10,6,0,2,6,2,0,5
U0222,M0019,The Twisted Moon,Documentary,Denis Villeneuve,French,R,2004,4.5,58.0,F,Retired,2024-05-25,Senior,20,5,3.1666666666666665,2.8529411764705883,9,3,1,4,3,0,1,5
U0277,M0098,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,1999,3.0,27.0,M,Other,2024-04-14,Young Adult,25,4,3.1818181818181817,3.287878787878788,11,1,7,3,0,1,2,4
U0165,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,3.5,41.0,M,Engineer,2024-04-14,Adult,18,4,3.375,3.238095238095238,8,8,5,4,1,1,0,2
U0249,M0107,The Last Journey,Horror,Martin Scorsese,French,PG,1990,3.0,43.0,M,Retired,2024-06-21,Adult,34,6,3.65,3.022727272727273,10,6,1,2,6,1,0,5
U0195,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,3.0,37.0,M,Doctor,2024-06-14,Adult,15,6,3.0416666666666665,3.3043478260869565,12,2,7,2,4,1,0,1
U0182,M0113,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2017,1.0,44.0,Other,Unknown,2024-01-06,Adult,7,1,3.1,2.96,10,4,0,3,9,2,0,8
U0183,M0051,The Burning Echo,Action,Christopher Nolan,French,G,1996,2.0,41.0,F,Manager,2024-12-14,Adult,28,12,2.4545454545454546,2.9791666666666665,11,0,1,0,2,0,0,3
U0136,M0113,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2017,2.0,27.0,F,Unknown,2024-12-12,Young Adult,7,12,3.2222222222222223,2.96,9,4,0,3,9,0,2,8
U0089,M0125,The Silent Shadow,Unknown,Quentin Tarantino,Japanese,NC-17,1999,4.5,39.0,F,Manager,2024-06-18,Adult,25,6,2.8846153846153846,2.6136363636363638,13,10,4,1,7,0,0,3
U0153,M0063,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2005,2.0,62.0,Other,Other,2024-07-18,Senior,19,7,2.590909090909091,3.1363636363636362,11,4,6,3,9,2,1,4
U0102,M0110,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2011,1.0,46.0,F,Teacher,2024-05-15,Adult,13,5,2.5,3.0,11,5,2,1,5,0,0,7
U0192,M0003,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2007,3.5,50.0,M,Manager,2024-07-24,Senior,17,7,2.8333333333333335,2.764705882352941,12,4,1,3,9,1,1,3
U0250,M0100,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2017,3.0,46.0,Other,Doctor,2024-03-11,Adult,7,3,2.8181818181818183,3.2058823529411766,11,5,5,1,5,2,0,1
U0013,M0105,The Silent Shadow,Romance,Unknown,English,NC-17,2023,3.0,58.0,Other,Doctor,2024-07-04,Senior,1,7,3.25,2.6956521739130435,8,7,0,1,10,2,1,1
U0022,M0124,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,3.0,28.0,Other,Student,2024-11-03,Young Adult,22,11,3.090909090909091,3.2941176470588234,11,8,5,4,1,2,2,6
U0110,M0038,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2019,1.5,53.0,M,Student,2024-12-18,Senior,5,12,2.75,2.6842105263157894,8,1,2,3,0,1,1,6
U0125,M0139,The Twisted Moon,Documentary,Denis Villeneuve,French,R,1995,4.5,30.0,Other,Doctor,2024-05-07,Young Adult,29,5,3.55,2.736842105263158,10,3,1,4,3,2,2,1
U0244,M0138,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,2005,2.0,25.0,M,Artist,2024-05-25,Young Adult,19,5,3.227272727272727,2.7291666666666665,11,1,7,3,0,1,2,0
U0148,M0097,The Sacred Sky,Horror,Martin Scorsese,English,PG,1997,3.5,45.0,M,Other,2024-04-15,Adult,27,4,3.388888888888889,3.0357142857142856,9,6,0,2,6,1,0,4
U0283,M0014,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Unknown,R,2004,2.0,56.0,M,Other,2024-08-18,Senior,20,8,2.9444444444444446,3.0217391304347827,9,8,8,4,1,1,1,4
U0202,M0112,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,2008,2.5,33.0,Other,Student,2024-05-01,Young Adult,16,5,2.9375,2.760869565217391,8,2,3,2,4,2,2,6
U0019,M0119,The Twisted Moon,Unknown,Denis Villeneuve,Portuguese,R,2001,4.5,25.0,M,Doctor,2024-09-05,Young Adult,23,9,2.6875,3.2708333333333335,8,10,6,4,3,1,2,1
U0201,M0131,The Burning Echo,Action,Christopher Nolan,French,G,2021,1.0,38.0,M,Student,2024-06-23,Adult,3,6,2.9375,2.875,8,0,1,0,2,1,0,6
U0297,M0072,The Frozen Flame,Comedy,Greta Gerwig,Italian,PG,1992,2.5,44.0,M,Other,2024-03-26,Adult,32,3,2.9444444444444446,3.05,9,2,3,2,4,1,0,4
U0187,M0117,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2006,2.5,28.0,F,Manager,2024-08-05,Young Adult,18,8,2.5555555555555554,3.025,9,6,4,2,6,0,2,3
U0072,M0093,The Rising Ocean,Drama,Steven Spielberg,Japanese,PG-13,2022,3.0,40.0,F,Teacher,2024-12-03,Adult,2,12,3.6,3.239130434782609,10,4,4,3,9,0,0,7
U0124,M0088,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2017,3.0,60.0,M,Artist,2024-04-04,Senior,7,4,2.375,2.9047619047619047,8,1,3,3,0,1,1,0
U0149,M0011,The Burning Echo,Unknown,Christopher Nolan,French,G,1991,5.0,56.0,M,Artist,2024-09-21,Senior,33,9,2.772727272727273,3.5,11,10,1,0,2,1,1,0
U0245,M0122,The Lost Heart,Comedy,Greta Gerwig,Unknown,PG,2009,2.5,65.0,Other,Retired,2024-08-20,Senior,15,8,2.85,3.3043478260869565,10,2,8,2,4,2,1,5
U0054,M0110,The Silver Horizon,Fantasy,Unknown,Hindi,NC-17,2011,2.5,54.0,F,Manager,2024-09-22,Senior,13,9,3.6818181818181817,3.0,11,5,2,1,10,0,1,3
U0103,M0099,The Twisted Moon,Unknown,Denis Villeneuve,French,R,2000,2.5,46.0,M,Student,2024-04-18,Adult,24,4,3.5,3.475,10,10,1,4,3,1,0,6
U0297,M0062,The Lost Heart,Comedy,Greta Gerwig,Unknown,PG,2000,2.0,43.0,Other,Retired,2024-09-15,Adult,24,9,2.9444444444444446,3.261904761904762,9,2,8,2,4,2,0,5
U0241,M0143,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,1998,1.0,62.0,M,Retired,2024-05-13,Senior,26,5,2.55,3.175,10,4,6,3,9,1,1,5
U0143,M0088,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2017,4.5,47.0,Other,Retired,2024-11-24,Adult,7,11,3.3333333333333335,2.9047619047619047,12,1,3,3,0,2,0,5
U0273,M0005,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,2004,3.0,34.0,F,Retired,2024-06-02,Young Adult,20,6,2.875,2.9411764705882355,8,7,4,1,7,0,2,5
U0043,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,4.0,19.0,M,Retired,2024-01-01,Youth,18,1,2.65,3.5483870967741935,10,9,5,0,8,1,3,5
U0200,M0008,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,1995,2.0,29.0,M,Teacher,2024-07-04,Young Adult,29,7,2.8333333333333335,2.6470588235294117,9,1,3,3,0,1,2,7
U0045,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,4.5,57.0,Unknown,Doctor,2024-12-03,Senior,18,12,2.9444444444444446,3.5483870967741935,9,9,5,0,8,3,1,1
U0145,M0041,The Dark Storm,Action,Christopher Nolan,English,G,1995,3.5,62.0,Other,Engineer,2024-12-02,Senior,29,12,3.0625,2.9047619047619047,8,0,0,0,2,2,1,2
U0021,M0028,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2003,4.0,38.0,Other,Unknown,2024-06-05,Adult,21,6,2.7083333333333335,2.9411764705882355,12,1,5,3,0,2,0,8
U0261,M0130,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2010,1.0,39.0,Other,Manager,2024-07-05,Adult,14,7,2.4444444444444446,2.840909090909091,9,5,7,1,5,2,0,3
U0141,M0040,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2014,4.0,21.0,Other,Teacher,2024-06-26,Youth,10,6,2.9545454545454546,3.0625,11,5,3,1,5,2,3,7
U0005,M0098,The Shattered Star,Animation,Ava DuVernay,Spanish,PG-13,1999,2.0,56.0,F,Unknown,2024-12-26,Senior,25,12,2.2,3.287878787878788,10,1,7,3,0,0,1,8
U0217,M0094,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Hindi,R,2021,3.0,27.0,Unknown,Doctor,2024-12-15,Young Adult,3,12,3.0555555555555554,2.9375,9,8,2,4,1,3,2,1
U0138,M0147,The Last Journey,Horror,Martin Scorsese,French,PG,2006,4.0,43.0,Other,Retired,2024-10-09,Adult,18,10,3.4444444444444446,3.0434782608695654,9,6,1,2,6,2,0,5
U0059,M0102,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2014,4.5,48.0,Other,Other,2024-06-19,Adult,10,6,2.5,3.1666666666666665,10,2,2,2,4,2,0,4
U0289,M0020,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,2018,3.0,46.0,Other,Engineer,2024-02-06,Adult,6,2,2.7777777777777777,2.823529411764706,9,5,5,1,5,2,0,2
U0044,M0104,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2019,2.0,24.0,Other,Student,2024-04-07,Youth,5,4,2.5,3.227272727272727,8,8,3,4,1,2,3,6
U0168,M0045,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1994,3.5,59.0,F,Retired,2024-12-08,Senior,30,12,2.9166666666666665,3.1785714285714284,12,7,4,1,7,0,1,5
U0208,M0097,The Sacred Sky,Horror,Unknown,English,PG,1997,3.0,27.0,Other,Teacher,2024-10-18,Young Adult,27,10,2.6875,3.0357142857142856,8,6,0,2,10,2,2,7
U0048,M0057,The Sacred Sky,Horror,Martin Scorsese,English,PG,2013,1.5,28.0,Other,Doctor,2024-09-06,Young Adult,11,9,2.6538461538461537,3.125,13,6,0,2,6,2,2,1
U0292,M0065,The Silent Shadow,Romance,Unknown,English,NC-17,2019,1.0,61.0,F,Teacher,2024-05-20,Senior,5,5,2.7916666666666665,2.9482758620689653,12,7,0,1,10,0,1,7
U0085,M0002,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,1991,4.0,56.0,Other,Doctor,2024-10-06,Senior,33,10,3.35,3.357142857142857,10,2,7,2,4,2,1,1
U0041,M0106,The Broken Path,Unknown,Sofia Coppola,Spanish,G,2006,4.5,32.0,F,Artist,2024-08-02,Young Adult,18,8,2.65,3.130434782608696,10,10,7,0,8,0,2,0
U0270,M0123,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2022,1.5,58.0,F,Doctor,2024-07-14,Senior,2,7,3.0454545454545454,2.466666666666667,11,4,1,3,9,0,1,1
U0245,M0041,The Dark Storm,Action,Christopher Nolan,English,G,1995,3.0,42.0,F,Doctor,2024-01-28,Adult,29,1,2.85,2.9047619047619047,10,0,0,0,2,0,0,1
U0148,M0150,The Silver Horizon,Fantasy,Jordan Peele,Hindi,NC-17,2003,4.0,50.0,Other,Engineer,2024-12-07,Senior,21,12,3.388888888888889,3.2142857142857144,9,5,2,1,5,2,1,2
U0207,M0012,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1995,3.0,18.0,F,Teacher,2024-12-11,Youth,29,12,2.4375,2.9722222222222223,8,2,5,2,4,0,3,7
U0265,M0010,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,1992,2.5,53.0,M,Manager,2024-04-12,Senior,32,4,2.9444444444444446,2.9722222222222223,9,5,7,1,5,1,1,3
U0221,M0030,The Silver Horizon,Fantasy,Unknown,Hindi,NC-17,1996,4.0,36.0,F,Manager,2024-02-03,Adult,28,2,3.4444444444444446,3.15,9,5,2,1,10,0,0,3
U0293,M0146,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2000,4.0,21.0,M,Engineer,2024-06-20,Youth,24,6,3.7222222222222223,3.26,9,9,7,0,8,1,3,2
U0085,M0087,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2006,2.0,22.0,F,Unknown,2024-06-03,Youth,18,6,3.35,2.8823529411764706,10,6,6,2,6,0,3,8
U0256,M0140,The Bright Sun,Fantasy,Jordan Peele,Korean,NC-17,1995,2.0,39.0,Other,Teacher,2024-02-26,Adult,29,2,2.875,2.6666666666666665,12,5,5,1,5,2,0,7
U0047,M0083,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,1999,4.5,60.0,M,Retired,2024-07-03,Senior,25,7,3.3181818181818183,2.896551724137931,11,4,1,3,9,1,1,5
U0145,M0034,The Fallen Mountain,Sci-Fi,Bong Joon-ho,Spanish,R,2012,2.5,25.0,Other,Doctor,2024-02-18,Young Adult,12,2,3.0625,3.03125,8,8,7,4,1,2,2,1
U0070,M0077,The Sacred Sky,Horror,Martin Scorsese,Japanese,PG,2003,1.5,39.0,F,Manager,2024-04-06,Adult,21,4,1.9375,3.0,8,6,4,2,6,0,0,3
U0100,M0101,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,3.0,62.0,Other,Artist,2024-07-25,Senior,30,7,2.7083333333333335,3.1666666666666665,12,0,4,0,2,2,1,0
U0033,M0120,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2022,2.0,18.0,M,Unknown,2024-03-09,Youth,2,3,2.8333333333333335,2.8333333333333335,9,5,3,1,5,1,3,8
U0098,M0103,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2014,4.0,32.0,Unknown,Manager,2024-03-25,Young Adult,10,3,3.6,2.8181818181818183,10,4,6,3,9,3,2,3
U0087,M0064,The Wild City,Sci-Fi,Bong Joon-ho,Italian,R,2000,3.5,62.0,Other,Other,2024-06-23,Senior,24,6,3.0,2.891304347826087,9,8,3,4,1,2,1,4
U0266,M0035,The Golden River,Romance,Quentin Tarantino,French,NC-17,2012,4.0,42.0,M,Unknown,2024-09-02,Adult,12,9,3.2916666666666665,2.6470588235294117,12,7,1,1,7,1,0,8
U0022,M0074,The Fallen Mountain,Sci-Fi,Unknown,Spanish,R,2015,2.0,62.0,F,Student,2024-03-09,Senior,9,3,3.090909090909091,2.3823529411764706,11,8,7,4,10,0,1,6
U0127,M0146,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2000,1.5,41.0,Other,Other,2024-10-14,Adult,24,10,2.5454545454545454,3.26,11,9,7,0,8,2,0,4
U0026,M0034,The Fallen Mountain,Unknown,Bong Joon-ho,Spanish,R,2012,3.0,41.0,Unknown,Manager,2024-05-06,Adult,12,5,2.55,3.03125,10,10,7,4,1,3,0,3
U0249,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,4.0,41.0,M,Teacher,2024-06-24,Adult,18,6,3.65,3.238095238095238,10,8,5,4,1,1,0,7
U0168,M0110,The Silver Horizon,Fantasy,Unknown,Hindi,NC-17,2011,3.5,43.0,Other,Manager,2024-07-16,Adult,13,7,2.9166666666666665,3.0,12,5,2,1,10,2,0,3
U0018,M0011,The Burning Echo,Action,Christopher Nolan,French,G,1991,4.0,47.0,F,Teacher,2024-10-13,Adult,33,10,3.227272727272727,3.5,11,0,1,0,2,0,0,7
U0264,M0047,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2004,4.0,54.0,Other,Manager,2024-01-01,Senior,20,1,3.6818181818181817,2.772727272727273,11,6,6,2,6,2,1,3
U0192,M0055,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,2013,3.0,37.0,M,Manager,2024-05-13,Adult,11,5,2.8333333333333335,2.85,12,7,6,1,7,1,0,3
U0151,M0044,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2002,1.0,50.0,F,Engineer,2024-05-02,Senior,22,5,3.15,3.1458333333333335,10,8,5,4,1,0,1,2
U0180,M0043,The Eternal Dream,Drama,Steven Spielberg,Unknown,PG-13,2013,2.5,62.0,Other,Manager,2024-04-24,Senior,11,4,2.5625,2.925,8,4,8,3,9,2,1,3
U0171,M0095,The Golden River,Romance,Quentin Tarantino,Portuguese,NC-17,1995,3.0,64.0,M,Student,2024-10-04,Senior,29,10,2.909090909090909,3.0833333333333335,11,7,6,1,7,1,1,6
U0107,M0118,The Shattered Star,Unknown,Ava DuVernay,Hindi,PG-13,2022,1.5,39.0,F,Student,2024-02-17,Adult,2,2,3.0,2.6875,7,10,2,3,0,0,0,6
U0104,M0048,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2008,3.5,55.0,F,Student,2024-02-25,Senior,16,2,2.75,3.0238095238095237,10,1,3,3,0,0,1,6
U0107,M0012,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1995,4.0,53.0,Other,Engineer,2024-04-18,Senior,29,4,3.0,2.9722222222222223,7,2,5,2,4,2,1,2
U0183,M0027,The Last Journey,Horror,Unknown,French,PG,1999,3.0,18.0,M,Manager,2024-04-10,Youth,25,4,2.4545454545454546,2.638888888888889,11,6,1,2,10,1,3,3
U0068,M0015,The Golden River,Romance,Quentin Tarantino,Unknown,NC-17,2022,3.0,29.0,Unknown,Engineer,2024-08-05,Young Adult,2,8,3.2,2.789473684210526,10,7,8,1,7,3,2,2
U0032,M0137,The Sacred Sky,Horror,Martin Scorsese,English,PG,1993,3.0,62.0,M,Artist,2024-08-14,Senior,31,8,2.65,2.5,10,6,0,2,6,1,1,0
U0261,M0080,The Bright Sun,Fantasy,Jordan Peele,Italian,NC-17,2021,2.0,60.0,F,Teacher,2024-03-23,Senior,3,3,2.4444444444444446,2.857142857142857,9,5,3,1,5,0,1,7
U0295,M0128,The Hidden Kingdom,Animation,Ava DuVernay,Italian,PG-13,2023,3.0,32.0,F,Manager,2024-05-16,Young Adult,1,5,2.8181818181818183,2.789473684210526,11,1,3,3,0,0,2,3
U0072,M0085,The Silent Shadow,Romance,Quentin Tarantino,Japanese,NC-17,1998,3.0,34.0,Other,Unknown,2024-01-23,Young Adult,26,1,3.6,3.347826086956522,10,7,4,1,7,2,2,8
U0144,M0010,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,1992,4.5,61.0,Other,Manager,2024-08-26,Senior,32,8,2.3333333333333335,2.9722222222222223,12,5,7,1,5,2,1,3
U0078,M0115,The Golden River,Romance,Quentin Tarantino,French,NC-17,2019,3.5,21.0,M,Teacher,2024-09-03,Youth,5,9,2.6666666666666665,3.03125,12,7,1,1,7,1,3,7
U0021,M0078,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2010,2.5,38.0,Other,Artist,2024-02-05,Adult,14,2,2.7083333333333335,2.6607142857142856,12,1,2,3,0,2,0,0
U0191,M0029,The Neon Legacy,Unknown,Denis Villeneuve,Japanese,R,2011,3.5,35.0,M,Unknown,2024-03-24,Adult,13,3,2.3,3.0,10,10,4,4,3,1,0,8
U0018,M0057,The Sacred Sky,Horror,Martin Scorsese,English,PG,2013,3.5,51.0,Other,Teacher,2024-03-09,Senior,11,3,3.227272727272727,3.125,11,6,0,2,6,2,1,7
U0117,M0031,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1995,4.0,49.0,Other,Doctor,2024-02-26,Adult,29,2,3.3181818181818183,3.6666666666666665,11,0,6,0,2,2,0,1
U0258,M0071,The Burning Echo,Action,Christopher Nolan,Portuguese,G,2004,2.5,58.0,Other,Other,2024-04-22,Senior,20,4,3.0,3.06,10,0,6,0,2,2,1,4
U0010,M0089,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2015,1.0,44.0,F,Engineer,2024-07-12,Adult,9,7,2.625,2.7954545454545454,8,3,0,4,3,0,0,2
U0259,M0022,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,1990,4.0,58.0,Other,Retired,2024-11-01,Senior,34,11,2.9545454545454546,3.4210526315789473,11,2,2,2,4,2,1,5
U0155,M0043,The Eternal Dream,Drama,Steven Spielberg,French,PG-13,2013,4.0,48.0,M,Manager,2024-01-27,Adult,11,1,3.9375,2.925,8,4,1,3,9,1,0,3
U0141,M0028,The Hidden Kingdom,Animation,Ava DuVernay,Korean,PG-13,2003,4.0,59.0,Other,Other,2024-06-24,Senior,21,6,2.9545454545454546,2.9411764705882355,11,1,5,3,0,2,1,4
U0220,M0073,The Rising Ocean,Unknown,Steven Spielberg,Unknown,PG-13,2010,3.0,59.0,M,Engineer,2024-04-19,Senior,14,4,3.1,2.975,10,10,8,3,9,1,1,2
U0280,M0073,The Rising Ocean,Drama,Steven Spielberg,English,PG-13,2010,3.0,42.0,M,Artist,2024-02-17,Adult,14,2,2.9166666666666665,2.975,12,4,0,3,9,1,0,0
U0284,M0107,The Last Journey,Unknown,Martin Scorsese,French,PG,1990,5.0,25.0,M,Doctor,2024-08-28,Young Adult,34,8,3.5,3.022727272727273,9,10,1,2,6,1,2,1
U0197,M0106,The Broken Path,Thriller,Sofia Coppola,Spanish,G,2006,3.0,18.0,F,Student,2024-01-01,Youth,18,1,2.5,3.130434782608696,11,9,7,0,8,0,3,6
U0116,M0112,The Frozen Flame,Unknown,Greta Gerwig,Italian,PG,2008,3.5,30.0,M,Doctor,2024-08-13,Young Adult,16,8,3.8,2.760869565217391,10,10,3,2,4,1,2,1
U0034,M0130,The Silver Horizon,Unknown,Jordan Peele,Spanish,NC-17,2010,1.5,61.0,Unknown,Retired,2024-10-10,Senior,14,10,2.1363636363636362,2.840909090909091,11,10,7,1,5,3,1,5
U0291,M0102,The Lost Heart,Comedy,Greta Gerwig,Hindi,PG,2014,4.5,38.0,F,Other,2024-09-16,Adult,10,9,2.1818181818181817,3.1666666666666665,11,2,2,2,4,0,0,4
U0192,M0009,The Neon Legacy,Documentary,Denis Villeneuve,English,R,2017,3.0,47.0,M,Engineer,2024-12-08,Adult,7,12,2.8333333333333335,2.6842105263157894,12,3,0,4,3,1,0,2
U0111,M0122,The Lost Heart,Comedy,Greta Gerwig,Spanish,PG,2009,4.5,45.0,Other,Other,2024-07-12,Adult,15,7,3.6,3.3043478260869565,10,2,7,2,4,2,0,4
U0279,M0084,The Wild City,Sci-Fi,Bong Joon-ho,Korean,R,2006,3.5,38.0,Unknown,Doctor,2024-11-07,Adult,18,11,3.5625,3.238095238095238,8,8,5,4,1,3,0,1
U0127,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,2.0,34.0,Other,Other,2024-12-27,Young Adult,18,12,2.5454545454545454,3.5483870967741935,11,9,5,0,8,2,2,4
U0003,M0118,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2022,4.0,41.0,F,Artist,2024-08-27,Adult,2,8,2.8125,2.6875,8,1,2,3,0,0,0,0
U0257,M0109,The Neon Legacy,Documentary,Denis Villeneuve,Unknown,R,2007,4.0,57.0,Other,Engineer,2024-01-25,Senior,17,1,3.25,3.473684210526316,8,3,8,4,3,2,1,2
U0182,M0036,The Midnight Forest,Thriller,Sofia Coppola,Korean,G,2006,5.0,25.0,F,Other,2024-09-16,Young Adult,18,9,3.1,3.5483870967741935,10,9,5,0,8,0,2,4
U0101,M0039,The Twisted Moon,Documentary,Denis Villeneuve,Portuguese,R,1997,3.0,30.0,M,Student,2024-07-25,Young Adult,27,7,3.611111111111111,3.2777777777777777,9,3,6,4,3,1,2,6
U0143,M0112,The Frozen Flame,Comedy,Unknown,Italian,PG,2008,3.5,45.0,Other,Doctor,2024-02-10,Adult,16,2,3.3333333333333335,2.760869565217391,12,2,3,2,10,2,0,1
U0285,M0115,The Golden River,Romance,Quentin Tarantino,French,NC-17,2019,3.0,52.0,M,Manager,2024-12-21,Senior,5,12,3.5,3.03125,9,7,1,1,7,1,1,3
U0242,M0103,The Eternal Dream,Drama,Steven Spielberg,Portuguese,PG-13,2014,2.5,58.0,M,Manager,2024-09-18,Senior,10,9,2.5555555555555554,2.8181818181818183,9,4,6,3,9,1,1,3
U0233,M0072,The Frozen Flame,Comedy,Unknown,Italian,PG,1992,4.0,62.0,Other,Retired,2024-03-21,Senior,32,3,3.0625,3.05,8,2,3,2,10,2,1,5
U0133,M0092,The Frozen Flame,Comedy,Greta Gerwig,Korean,PG,1998,3.0,49.0,M,Doctor,2024-06-16,Adult,26,6,3.4545454545454546,3.0833333333333335,11,2,5,2,4,1,0,1
U0157,M0061,The Dark Storm,Action,Unknown,Japanese,G,1994,4.5,39.0,Other,Unknown,2024-07-11,Adult,30,7,2.8181818181818183,2.725,11,0,4,0,10,2,0,8
U0008,M0061,The Dark Storm,Action,Christopher Nolan,Japanese,G,1994,4.0,62.0,M,Doctor,2024-02-14,Senior,30,2,2.9,2.725,10,0,4,0,2,1,1,1
U0104,M0090,The Silver Horizon,Fantasy,Jordan Peele,Spanish,NC-17,2013,2.0,26.0,M,Teacher,2024-06-17,Young Adult,11,6,2.75,3.0384615384615383,10,5,7,1,5,1,2,7
U0048,M0103,The Eternal Dream,Drama,Steven Spielberg,Unknown,PG-13,2014,2.5,48.0,M,Teacher,2024-07-03,Adult,10,7,2.6538461538461537,2.8181818181818183,13,4,8,3,9,1,0,7
U0217,M0078,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2010,2.5,53.0,M,Engineer,2024-06-24,Senior,14,6,3.0555555555555554,2.6607142857142856,9,1,2,3,0,1,1,2
U0179,M0047,The Last Journey,Horror,Martin Scorsese,Portuguese,PG,2004,3.0,58.0,F,Doctor,2024-11-20,Senior,20,11,3.0625,2.772727272727273,8,6,6,2,6,0,1,1
U0131,M0018,The Shattered Star,Unknown,Ava DuVernay,Spanish,PG-13,2016,4.5,43.0,F,Engineer,2024-12-06,Adult,8,12,3.4545454545454546,2.8076923076923075,11,10,7,3,0,0,0,2
U0284,M0078,The Shattered Star,Animation,Ava DuVernay,Hindi,PG-13,2010,1.5,45.0,F,Retired,2024-03-01,Adult,14,3,3.5,2.6607142857142856,9,1,2,3,0,0,0,5
U0075,M0111,The Burning Echo,Action,Christopher Nolan,Portuguese,G,1997,3.0,57.0,Other,Teacher,2024-11-12,Senior,27,11,3.125,2.78,12,0,6,0,2,2,1,7
